Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2022/02/15,QQQ,QQQ,S,CBOE,126692
2022/02/16,QQQ,QQQ,S,CBOE,159894
2022/02/17,QQQ,QQQ,S,CBOE,180287
2022/02/18,QQQ,QQQ,S,CBOE,235041
2022/02/22,QQQ,QQQ,S,CBOE,232789
2022/02/23,QQQ,QQQ,S,CBOE,285362
2022/02/24,QQQ,QQQ,S,CBOE,368390
2022/02/25,QQQ,QQQ,S,CBOE,299880
2022/02/28,QQQ,QQQ,S,CBOE,222113
2022/03/01,QQQ,QQQ,S,CBOE,151377
2022/03/02,QQQ,QQQ,S,CBOE,176068
2022/03/03,QQQ,QQQ,S,CBOE,174757
2022/03/04,QQQ,QQQ,S,CBOE,208727
2022/03/07,QQQ,QQQ,S,CBOE,237073
2022/03/08,QQQ,QQQ,S,CBOE,251971
2022/03/09,QQQ,QQQ,S,CBOE,201240
2022/03/10,QQQ,QQQ,S,CBOE,169022
2022/03/11,QQQ,QQQ,S,CBOE,160481
2022/03/14,QQQ,QQQ,S,CBOE,213674
2022/03/15,QQQ,QQQ,S,CBOE,169553
2022/03/16,QQQ,QQQ,S,CBOE,276879
2022/03/17,QQQ,QQQ,S,CBOE,180746
2022/03/18,QQQ,QQQ,S,CBOE,245133
2022/03/21,QQQ,QQQ,S,CBOE,270924
2022/03/22,QQQ,QQQ,S,CBOE,239211
2022/03/23,QQQ,QQQ,S,CBOE,227629
2022/03/24,QQQ,QQQ,S,CBOE,169888
2022/03/25,QQQ,QQQ,S,CBOE,220780
2022/03/28,QQQ,QQQ,S,CBOE,233147
2022/03/29,QQQ,QQQ,S,CBOE,227337
2022/03/30,QQQ,QQQ,S,CBOE,208406
2022/03/31,QQQ,QQQ,S,CBOE,189264
2022/04/01,QQQ,QQQ,S,CBOE,249640
2022/04/04,QQQ,QQQ,S,CBOE,166529
2022/04/05,QQQ,QQQ,S,CBOE,192268
2022/04/06,QQQ,QQQ,S,CBOE,269175
2022/04/07,QQQ,QQQ,S,CBOE,210874
2022/04/08,QQQ,QQQ,S,CBOE,217799
2022/04/11,QQQ,QQQ,S,CBOE,281833
2022/04/12,QQQ,QQQ,S,CBOE,284930
2022/04/13,QQQ,QQQ,S,CBOE,215508
2022/04/14,QQQ,QQQ,S,CBOE,245037
2022/04/18,QQQ,QQQ,S,CBOE,188409
2022/04/19,QQQ,QQQ,S,CBOE,146177
2022/04/20,QQQ,QQQ,S,CBOE,242189
2022/04/21,QQQ,QQQ,S,CBOE,207191
2022/04/22,QQQ,QQQ,S,CBOE,291941
2022/04/25,QQQ,QQQ,S,CBOE,283747
2022/04/26,QQQ,QQQ,S,CBOE,328227
2022/04/27,QQQ,QQQ,S,CBOE,255255
2022/04/28,QQQ,QQQ,S,CBOE,262977
2022/04/29,QQQ,QQQ,S,CBOE,280041
2022/05/02,QQQ,QQQ,S,CBOE,274306
2022/05/03,QQQ,QQQ,S,CBOE,146126
2022/05/04,QQQ,QQQ,S,CBOE,291371
2022/05/05,QQQ,QQQ,S,CBOE,286904
2022/05/06,QQQ,QQQ,S,CBOE,368097
2022/05/09,QQQ,QQQ,S,CBOE,289732
2022/05/10,QQQ,QQQ,S,CBOE,289967
2022/05/11,QQQ,QQQ,S,CBOE,296067
2022/05/12,QQQ,QQQ,S,CBOE,243550
2022/05/13,QQQ,QQQ,S,CBOE,271548
2022/05/16,QQQ,QQQ,S,CBOE,200303
2022/05/17,QQQ,QQQ,S,CBOE,180758
2022/05/18,QQQ,QQQ,S,CBOE,262565
2022/05/19,QQQ,QQQ,S,CBOE,203453
2022/05/20,QQQ,QQQ,S,CBOE,307391
2022/05/23,QQQ,QQQ,S,CBOE,196650
2022/05/24,QQQ,QQQ,S,CBOE,185337
2022/05/25,QQQ,QQQ,S,CBOE,206403
2022/05/26,QQQ,QQQ,S,CBOE,190008
2022/05/27,QQQ,QQQ,S,CBOE,228768
2022/05/31,QQQ,QQQ,S,CBOE,212546
2022/06/01,QQQ,QQQ,S,CBOE,218779
2022/06/02,QQQ,QQQ,S,CBOE,168909
2022/06/03,QQQ,QQQ,S,CBOE,214655
2022/06/06,QQQ,QQQ,S,CBOE,212294
2022/06/07,QQQ,QQQ,S,CBOE,152874
2022/06/08,QQQ,QQQ,S,CBOE,163100
2022/06/09,QQQ,QQQ,S,CBOE,206190
2022/06/10,QQQ,QQQ,S,CBOE,306678
2022/06/13,QQQ,QQQ,S,CBOE,312470
2022/06/14,QQQ,QQQ,S,CBOE,168715
2022/06/15,QQQ,QQQ,S,CBOE,318406
2022/06/16,QQQ,QQQ,S,CBOE,252852
2022/06/17,QQQ,QQQ,S,CBOE,260661
2022/06/21,QQQ,QQQ,S,CBOE,206275
2022/06/22,QQQ,QQQ,S,CBOE,224907
2022/06/23,QQQ,QQQ,S,CBOE,172671
2022/06/24,QQQ,QQQ,S,CBOE,260774
2022/06/27,QQQ,QQQ,S,CBOE,144519
2022/06/28,QQQ,QQQ,S,CBOE,220068
2022/06/29,QQQ,QQQ,S,CBOE,201255
2022/06/30,QQQ,QQQ,S,CBOE,200699
2022/07/01,QQQ,QQQ,S,CBOE,187984
2022/07/05,QQQ,QQQ,S,CBOE,209170
2022/07/06,QQQ,QQQ,S,CBOE,183762
2022/07/07,QQQ,QQQ,S,CBOE,222403
2022/07/08,QQQ,QQQ,S,CBOE,240944
2022/07/11,QQQ,QQQ,S,CBOE,177530
2022/07/12,QQQ,QQQ,S,CBOE,184064
2022/07/13,QQQ,QQQ,S,CBOE,276360
2022/07/14,QQQ,QQQ,S,CBOE,199411
2022/07/15,QQQ,QQQ,S,CBOE,203418
2022/07/18,QQQ,QQQ,S,CBOE,225681
2022/07/19,QQQ,QQQ,S,CBOE,231490
2022/07/20,QQQ,QQQ,S,CBOE,350449
2022/07/21,QQQ,QQQ,S,CBOE,319469
2022/07/22,QQQ,QQQ,S,CBOE,349046
2022/07/25,QQQ,QQQ,S,CBOE,240246
2022/07/26,QQQ,QQQ,S,CBOE,209854
2022/07/27,QQQ,QQQ,S,CBOE,369785
2022/07/28,QQQ,QQQ,S,CBOE,258607
2022/07/29,QQQ,QQQ,S,CBOE,297406
2022/08/01,QQQ,QQQ,S,CBOE,267431
2022/08/02,QQQ,QQQ,S,CBOE,248505
2022/08/03,QQQ,QQQ,S,CBOE,289904
2022/08/04,QQQ,QQQ,S,CBOE,214379
2022/08/05,QQQ,QQQ,S,CBOE,271631
2022/08/08,QQQ,QQQ,S,CBOE,277995
2022/08/09,QQQ,QQQ,S,CBOE,188621
2022/08/10,QQQ,QQQ,S,CBOE,262339
2022/08/11,QQQ,QQQ,S,CBOE,217975
2022/08/12,QQQ,QQQ,S,CBOE,233785
2022/08/15,QQQ,QQQ,S,CBOE,255106
2022/08/16,QQQ,QQQ,S,CBOE,199354
2022/08/17,QQQ,QQQ,S,CBOE,251926
2022/08/18,QQQ,QQQ,S,CBOE,160736
2022/08/19,QQQ,QQQ,S,CBOE,264169
2022/08/22,QQQ,QQQ,S,CBOE,247612
2022/08/23,QQQ,QQQ,S,CBOE,157494
2022/08/24,QQQ,QQQ,S,CBOE,169686
2022/08/25,QQQ,QQQ,S,CBOE,175053
2022/08/26,QQQ,QQQ,S,CBOE,311303
2022/08/29,QQQ,QQQ,S,CBOE,272906
2022/08/30,QQQ,QQQ,S,CBOE,220576
2022/08/31,QQQ,QQQ,S,CBOE,237436
2022/09/01,QQQ,QQQ,S,CBOE,317342
2022/09/02,QQQ,QQQ,S,CBOE,288989
2022/09/06,QQQ,QQQ,S,CBOE,243757
2022/09/07,QQQ,QQQ,S,CBOE,232653
2022/09/08,QQQ,QQQ,S,CBOE,194825
2022/09/09,QQQ,QQQ,S,CBOE,327999
2022/09/12,QQQ,QQQ,S,CBOE,188724
2022/09/13,QQQ,QQQ,S,CBOE,280824
2022/09/14,QQQ,QQQ,S,CBOE,243582
2022/09/15,QQQ,QQQ,S,CBOE,212029
2022/09/16,QQQ,QQQ,S,CBOE,242467
2022/09/19,QQQ,QQQ,S,CBOE,205282
2022/09/20,QQQ,QQQ,S,CBOE,150404
2022/09/21,QQQ,QQQ,S,CBOE,327962
2022/09/22,QQQ,QQQ,S,CBOE,293226
2022/09/23,QQQ,QQQ,S,CBOE,365654
2022/09/26,QQQ,QQQ,S,CBOE,270826
2022/09/27,QQQ,QQQ,S,CBOE,235126
2022/09/28,QQQ,QQQ,S,CBOE,217102
2022/09/29,QQQ,QQQ,S,CBOE,210770
2022/09/30,QQQ,QQQ,S,CBOE,249277
2022/10/03,QQQ,QQQ,S,CBOE,260179
2022/10/04,QQQ,QQQ,S,CBOE,236315
2022/10/05,QQQ,QQQ,S,CBOE,237769
2022/10/06,QQQ,QQQ,S,CBOE,216188
2022/10/07,QQQ,QQQ,S,CBOE,323272
2022/10/10,QQQ,QQQ,S,CBOE,219358
2022/10/11,QQQ,QQQ,S,CBOE,245939
2022/10/12,QQQ,QQQ,S,CBOE,225255
2022/10/13,QQQ,QQQ,S,CBOE,390932
2022/10/14,QQQ,QQQ,S,CBOE,348690
2022/10/17,QQQ,QQQ,S,CBOE,249318
2022/10/18,QQQ,QQQ,S,CBOE,255908
2022/10/19,QQQ,QQQ,S,CBOE,318354
2022/10/20,QQQ,QQQ,S,CBOE,229837
2022/10/21,QQQ,QQQ,S,CBOE,308920
2022/10/24,QQQ,QQQ,S,CBOE,250713
2022/10/25,QQQ,QQQ,S,CBOE,205778
2022/10/26,QQQ,QQQ,S,CBOE,299522
2022/10/27,QQQ,QQQ,S,CBOE,269845
2022/10/28,QQQ,QQQ,S,CBOE,365093
2022/10/31,QQQ,QQQ,S,CBOE,244575
2022/11/01,QQQ,QQQ,S,CBOE,140300
2022/11/02,QQQ,QQQ,S,CBOE,389660
2022/11/03,QQQ,QQQ,S,CBOE,251102
2022/11/04,QQQ,QQQ,S,CBOE,339028
2022/11/07,QQQ,QQQ,S,CBOE,221056
2022/11/08,QQQ,QQQ,S,CBOE,388636
2022/11/09,QQQ,QQQ,S,CBOE,297872
2022/11/10,QQQ,QQQ,S,CBOE,355697
2022/11/11,QQQ,QQQ,S,CBOE,376373
2022/11/14,QQQ,QQQ,S,CBOE,256019
2022/11/15,QQQ,QQQ,S,CBOE,313561
2022/11/16,QQQ,QQQ,S,CBOE,316719
2022/11/17,QQQ,QQQ,S,CBOE,278115
2022/11/18,QQQ,QQQ,S,CBOE,254821
2022/11/21,QQQ,QQQ,S,CBOE,207771
2022/11/22,QQQ,QQQ,S,CBOE,289049
2022/11/23,QQQ,QQQ,S,CBOE,251950
2022/11/25,QQQ,QQQ,S,CBOE,109073
2022/11/28,QQQ,QQQ,S,CBOE,219582
2022/11/29,QQQ,QQQ,S,CBOE,243759
2022/11/30,QQQ,QQQ,S,CBOE,372416
2022/12/01,QQQ,QQQ,S,CBOE,300962
2022/12/02,QQQ,QQQ,S,CBOE,278174
2022/12/05,QQQ,QQQ,S,CBOE,209769
2022/12/06,QQQ,QQQ,S,CBOE,282282
2022/12/07,QQQ,QQQ,S,CBOE,269968
2022/12/08,QQQ,QQQ,S,CBOE,208004
2022/12/09,QQQ,QQQ,S,CBOE,394703
2022/12/12,QQQ,QQQ,S,CBOE,200760
2022/12/13,QQQ,QQQ,S,CBOE,364746
2022/12/14,QQQ,QQQ,S,CBOE,268327
2022/12/15,QQQ,QQQ,S,CBOE,317476
2022/12/16,QQQ,QQQ,S,CBOE,271247
2022/12/19,QQQ,QQQ,S,CBOE,226233
2022/12/20,QQQ,QQQ,S,CBOE,236287
2022/12/21,QQQ,QQQ,S,CBOE,579662
2022/12/22,QQQ,QQQ,S,CBOE,447618
2022/12/23,QQQ,QQQ,S,CBOE,212198
2022/12/27,QQQ,QQQ,S,CBOE,196275
2022/12/28,QQQ,QQQ,S,CBOE,497448
2022/12/29,QQQ,QQQ,S,CBOE,432279
2022/12/30,QQQ,QQQ,S,CBOE,186662
2023/01/03,QQQ,QQQ,S,CBOE,236548
2023/01/04,QQQ,QQQ,S,CBOE,354709
2023/01/05,QQQ,QQQ,S,CBOE,218324
2023/01/06,QQQ,QQQ,S,CBOE,342369
2023/01/09,QQQ,QQQ,S,CBOE,316324
2023/01/10,QQQ,QQQ,S,CBOE,189807
2023/01/11,QQQ,QQQ,S,CBOE,287139
2023/01/12,QQQ,QQQ,S,CBOE,273930
2023/01/13,QQQ,QQQ,S,CBOE,267278
2023/01/17,QQQ,QQQ,S,CBOE,214368
2023/01/18,QQQ,QQQ,S,CBOE,363795
2023/01/19,QQQ,QQQ,S,CBOE,237135
2023/01/20,QQQ,QQQ,S,CBOE,257239
2023/01/23,QQQ,QQQ,S,CBOE,339303
2023/01/24,QQQ,QQQ,S,CBOE,230309
2023/01/25,QQQ,QQQ,S,CBOE,320126
2023/01/26,QQQ,QQQ,S,CBOE,311321
2023/01/27,QQQ,QQQ,S,CBOE,430997
2023/01/30,QQQ,QQQ,S,CBOE,262245
2023/01/31,QQQ,QQQ,S,CBOE,196586
2023/02/01,QQQ,QQQ,S,CBOE,353418
2023/02/02,QQQ,QQQ,S,CBOE,440708
2023/02/03,QQQ,QQQ,S,CBOE,397421
2023/02/06,QQQ,QQQ,S,CBOE,253671
2023/02/07,QQQ,QQQ,S,CBOE,291666
2023/02/08,QQQ,QQQ,S,CBOE,283069
2023/02/09,QQQ,QQQ,S,CBOE,275366
2023/02/10,QQQ,QQQ,S,CBOE,263982
2023/02/13,QQQ,QQQ,S,CBOE,231373
2023/02/14,QQQ,QQQ,S,CBOE,259831
2023/02/15,QQQ,QQQ,S,CBOE,212726
2023/02/16,QQQ,QQQ,S,CBOE,282750
2023/02/17,QQQ,QQQ,S,CBOE,274165
2023/02/21,QQQ,QQQ,S,CBOE,298026
2023/02/22,QQQ,QQQ,S,CBOE,302075
2023/02/23,QQQ,QQQ,S,CBOE,300286
2023/02/24,QQQ,QQQ,S,CBOE,308884
2023/02/27,QQQ,QQQ,S,CBOE,220170
2023/02/28,QQQ,QQQ,S,CBOE,224832
2023/03/01,QQQ,QQQ,S,CBOE,296166
2023/03/02,QQQ,QQQ,S,CBOE,265178
2023/03/03,QQQ,QQQ,S,CBOE,318817
2023/03/06,QQQ,QQQ,S,CBOE,275002
2023/03/07,QQQ,QQQ,S,CBOE,254931
2023/03/08,QQQ,QQQ,S,CBOE,226404
2023/03/09,QQQ,QQQ,S,CBOE,331332
2023/03/10,QQQ,QQQ,S,CBOE,321580
2023/03/13,QQQ,QQQ,S,CBOE,302842
2023/03/14,QQQ,QQQ,S,CBOE,257666
2023/03/15,QQQ,QQQ,S,CBOE,263608
2023/03/16,QQQ,QQQ,S,CBOE,377854
2023/03/17,QQQ,QQQ,S,CBOE,297042
2023/03/20,QQQ,QQQ,S,CBOE,203234
2023/03/21,QQQ,QQQ,S,CBOE,291264
2023/03/22,QQQ,QQQ,S,CBOE,288824
2023/03/23,QQQ,QQQ,S,CBOE,330848
2023/03/24,QQQ,QQQ,S,CBOE,282773
2023/03/27,QQQ,QQQ,S,CBOE,244449
2023/03/28,QQQ,QQQ,S,CBOE,243309
2023/03/29,QQQ,QQQ,S,CBOE,293004
2023/03/30,QQQ,QQQ,S,CBOE,329647
2023/03/31,QQQ,QQQ,S,CBOE,413616
2023/04/03,QQQ,QQQ,S,CBOE,270524
2023/04/04,QQQ,QQQ,S,CBOE,232441
2023/04/05,QQQ,QQQ,S,CBOE,255286
2023/04/06,QQQ,QQQ,S,CBOE,270557
2023/04/10,QQQ,QQQ,S,CBOE,234387
2023/04/11,QQQ,QQQ,S,CBOE,272589
2023/04/12,QQQ,QQQ,S,CBOE,284850
2023/04/13,QQQ,QQQ,S,CBOE,284688
2023/04/14,QQQ,QQQ,S,CBOE,305810
2023/04/17,QQQ,QQQ,S,CBOE,234860
2023/04/18,QQQ,QQQ,S,CBOE,268862
2023/04/19,QQQ,QQQ,S,CBOE,206888
2023/04/20,QQQ,QQQ,S,CBOE,348075
2023/04/21,QQQ,QQQ,S,CBOE,272493
2023/04/24,QQQ,QQQ,S,CBOE,244676
2023/04/25,QQQ,QQQ,S,CBOE,314002
2023/04/26,QQQ,QQQ,S,CBOE,291554
2023/04/27,QQQ,QQQ,S,CBOE,305695
2023/04/28,QQQ,QQQ,S,CBOE,283207
2023/05/01,QQQ,QQQ,S,CBOE,238022
2023/05/02,QQQ,QQQ,S,CBOE,253679
2023/05/03,QQQ,QQQ,S,CBOE,194227
2023/05/04,QQQ,QQQ,S,CBOE,216203
2023/05/05,QQQ,QQQ,S,CBOE,344363
2023/05/08,QQQ,QQQ,S,CBOE,270452
2023/05/09,QQQ,QQQ,S,CBOE,174111
2023/05/10,QQQ,QQQ,S,CBOE,309700
2023/05/11,QQQ,QQQ,S,CBOE,230886
2023/05/12,QQQ,QQQ,S,CBOE,229624
2023/05/15,QQQ,QQQ,S,CBOE,190838
2023/05/16,QQQ,QQQ,S,CBOE,240395
2023/05/17,QQQ,QQQ,S,CBOE,296985
2023/05/18,QQQ,QQQ,S,CBOE,393506
2023/05/19,QQQ,QQQ,S,CBOE,252244
2023/05/22,QQQ,QQQ,S,CBOE,199284
2023/05/23,QQQ,QQQ,S,CBOE,268141
2023/05/24,QQQ,QQQ,S,CBOE,269051
2023/05/25,QQQ,QQQ,S,CBOE,290915
2023/05/26,QQQ,QQQ,S,CBOE,353182
2023/05/30,QQQ,QQQ,S,CBOE,274041
2023/05/31,QQQ,QQQ,S,CBOE,212357
2023/06/01,QQQ,QQQ,S,CBOE,274376
2023/06/02,QQQ,QQQ,S,CBOE,272916
2023/06/05,QQQ,QQQ,S,CBOE,290234
2023/06/06,QQQ,QQQ,S,CBOE,221545
2023/06/07,QQQ,QQQ,S,CBOE,389389
2023/06/08,QQQ,QQQ,S,CBOE,364034
2023/06/09,QQQ,QQQ,S,CBOE,318269
2023/06/12,QQQ,QQQ,S,CBOE,297773
2023/06/13,QQQ,QQQ,S,CBOE,364757
2023/06/14,QQQ,QQQ,S,CBOE,368793
2023/06/15,QQQ,QQQ,S,CBOE,345047
2023/06/16,QQQ,QQQ,S,CBOE,306267
2023/06/20,QQQ,QQQ,S,CBOE,307668
2023/06/21,QQQ,QQQ,S,CBOE,319503
2023/06/22,QQQ,QQQ,S,CBOE,299664
2023/06/23,QQQ,QQQ,S,CBOE,265234
2023/06/26,QQQ,QQQ,S,CBOE,328401
2023/06/27,QQQ,QQQ,S,CBOE,290256
2023/06/28,QQQ,QQQ,S,CBOE,298240
2023/06/29,QQQ,QQQ,S,CBOE,244842
2023/06/30,QQQ,QQQ,S,CBOE,322992
2023/07/03,QQQ,QQQ,S,CBOE,131756
2023/07/05,QQQ,QQQ,S,CBOE,242182
2023/07/06,QQQ,QQQ,S,CBOE,392249
2023/07/07,QQQ,QQQ,S,CBOE,294418
2023/07/10,QQQ,QQQ,S,CBOE,297221
2023/07/11,QQQ,QQQ,S,CBOE,261339
2023/07/12,QQQ,QQQ,S,CBOE,377373
2023/07/13,QQQ,QQQ,S,CBOE,329106
2023/07/14,QQQ,QQQ,S,CBOE,349954
2023/07/17,QQQ,QQQ,S,CBOE,268800
2023/07/18,QQQ,QQQ,S,CBOE,341161
2023/07/19,QQQ,QQQ,S,CBOE,325493
2023/07/20,QQQ,QQQ,S,CBOE,483506
2023/07/21,QQQ,QQQ,S,CBOE,331341
2023/07/24,QQQ,QQQ,S,CBOE,265935
2023/07/25,QQQ,QQQ,S,CBOE,239681
2023/07/26,QQQ,QQQ,S,CBOE,288969
2023/07/27,QQQ,QQQ,S,CBOE,460893
2023/07/28,QQQ,QQQ,S,CBOE,378120
2023/07/31,QQQ,QQQ,S,CBOE,242858
2023/08/01,QQQ,QQQ,S,CBOE,298864
2023/08/02,QQQ,QQQ,S,CBOE,411973
2023/08/03,QQQ,QQQ,S,CBOE,329118
2023/08/04,QQQ,QQQ,S,CBOE,423695
2023/08/07,QQQ,QQQ,S,CBOE,340334
2023/08/08,QQQ,QQQ,S,CBOE,322199
2023/08/09,QQQ,QQQ,S,CBOE,356276
2023/08/10,QQQ,QQQ,S,CBOE,421640
2023/08/11,QQQ,QQQ,S,CBOE,391556
2023/08/14,QQQ,QQQ,S,CBOE,337054
2023/08/15,QQQ,QQQ,S,CBOE,338074
2023/08/16,QQQ,QQQ,S,CBOE,410485
2023/08/17,QQQ,QQQ,S,CBOE,436952
2023/08/18,QQQ,QQQ,S,CBOE,455640
2023/08/21,QQQ,QQQ,S,CBOE,442252
2023/08/22,QQQ,QQQ,S,CBOE,324335
2023/08/23,QQQ,QQQ,S,CBOE,340121
2023/08/24,QQQ,QQQ,S,CBOE,414489
2023/08/25,QQQ,QQQ,S,CBOE,430097
2023/08/28,QQQ,QQQ,S,CBOE,305884
2023/08/29,QQQ,QQQ,S,CBOE,444702
2023/08/30,QQQ,QQQ,S,CBOE,371745
2023/08/31,QQQ,QQQ,S,CBOE,315765
2023/09/01,QQQ,QQQ,S,CBOE,262013
2023/09/05,QQQ,QQQ,S,CBOE,236155
2023/09/06,QQQ,QQQ,S,CBOE,296696
2023/09/07,QQQ,QQQ,S,CBOE,309616
2023/09/08,QQQ,QQQ,S,CBOE,271616
2023/09/11,QQQ,QQQ,S,CBOE,270111
2023/09/12,QQQ,QQQ,S,CBOE,277343
2023/09/13,QQQ,QQQ,S,CBOE,266880
2023/09/14,QQQ,QQQ,S,CBOE,325093
2023/09/15,QQQ,QQQ,S,CBOE,351343
2023/09/18,QQQ,QQQ,S,CBOE,268319
2023/09/19,QQQ,QQQ,S,CBOE,293041
2023/09/20,QQQ,QQQ,S,CBOE,272849
2023/09/21,QQQ,QQQ,S,CBOE,404313
2023/09/22,QQQ,QQQ,S,CBOE,370122
2023/09/25,QQQ,QQQ,S,CBOE,278835
2023/09/26,QQQ,QQQ,S,CBOE,402885
2023/09/27,QQQ,QQQ,S,CBOE,365152
2023/09/28,QQQ,QQQ,S,CBOE,320711
2023/09/29,QQQ,QQQ,S,CBOE,358321
2023/10/02,QQQ,QQQ,S,CBOE,329327
2023/10/03,QQQ,QQQ,S,CBOE,359791
2023/10/04,QQQ,QQQ,S,CBOE,345280
2023/10/05,QQQ,QQQ,S,CBOE,281157
2023/10/06,QQQ,QQQ,S,CBOE,443850
2023/10/09,QQQ,QQQ,S,CBOE,269792
2023/10/10,QQQ,QQQ,S,CBOE,349478
2023/10/11,QQQ,QQQ,S,CBOE,335873
2023/10/12,QQQ,QQQ,S,CBOE,367309
2023/10/13,QQQ,QQQ,S,CBOE,384611
2023/10/16,QQQ,QQQ,S,CBOE,315036
2023/10/17,QQQ,QQQ,S,CBOE,349156
2023/10/18,QQQ,QQQ,S,CBOE,439200
2023/10/19,QQQ,QQQ,S,CBOE,418529
2023/10/20,QQQ,QQQ,S,CBOE,436886
2023/10/23,QQQ,QQQ,S,CBOE,424460
2023/10/24,QQQ,QQQ,S,CBOE,327507
2023/10/25,QQQ,QQQ,S,CBOE,494724
2023/10/26,QQQ,QQQ,S,CBOE,508879
2023/10/27,QQQ,QQQ,S,CBOE,339208
2023/10/30,QQQ,QQQ,S,CBOE,381826
2023/10/31,QQQ,QQQ,S,CBOE,300899
2023/11/01,QQQ,QQQ,S,CBOE,307355
2023/11/02,QQQ,QQQ,S,CBOE,330877
2023/11/03,QQQ,QQQ,S,CBOE,311990
2023/11/06,QQQ,QQQ,S,CBOE,257182
2023/11/07,QQQ,QQQ,S,CBOE,326300
2023/11/08,QQQ,QQQ,S,CBOE,234180
2023/11/09,QQQ,QQQ,S,CBOE,349352
2023/11/10,QQQ,QQQ,S,CBOE,345039
2023/11/13,QQQ,QQQ,S,CBOE,270367
2023/11/14,QQQ,QQQ,S,CBOE,336173
2023/11/15,QQQ,QQQ,S,CBOE,268533
2023/11/16,QQQ,QQQ,S,CBOE,253242
2023/11/17,QQQ,QQQ,S,CBOE,229768
2023/11/20,QQQ,QQQ,S,CBOE,298708
2023/11/21,QQQ,QQQ,S,CBOE,232849
2023/11/22,QQQ,QQQ,S,CBOE,280379
2023/11/24,QQQ,QQQ,S,CBOE,122161
2023/11/27,QQQ,QQQ,S,CBOE,344448
2023/11/28,QQQ,QQQ,S,CBOE,232586
2023/11/29,QQQ,QQQ,S,CBOE,293654
2023/11/30,QQQ,QQQ,S,CBOE,301914
2023/12/01,QQQ,QQQ,S,CBOE,275435
2023/12/04,QQQ,QQQ,S,CBOE,348495
2023/12/05,QQQ,QQQ,S,CBOE,248213
2023/12/06,QQQ,QQQ,S,CBOE,273300
2023/12/07,QQQ,QQQ,S,CBOE,260303
2023/12/08,QQQ,QQQ,S,CBOE,277769
2023/12/11,QQQ,QQQ,S,CBOE,328590
2023/12/12,QQQ,QQQ,S,CBOE,324220
2023/12/13,QQQ,QQQ,S,CBOE,362417
2023/12/14,QQQ,QQQ,S,CBOE,388256
2023/12/15,QQQ,QQQ,S,CBOE,299481
2023/12/18,QQQ,QQQ,S,CBOE,284619
2023/12/19,QQQ,QQQ,S,CBOE,292754
2023/12/20,QQQ,QQQ,S,CBOE,372359
2023/12/21,QQQ,QQQ,S,CBOE,301857
2023/12/22,QQQ,QQQ,S,CBOE,268947
2023/12/26,QQQ,QQQ,S,CBOE,273337
2023/12/27,QQQ,QQQ,S,CBOE,243394
2023/12/28,QQQ,QQQ,S,CBOE,252201
2023/12/29,QQQ,QQQ,S,CBOE,251864
2024/01/02,QQQ,QQQ,S,CBOE,358780
2024/01/03,QQQ,QQQ,S,CBOE,303863
2024/01/04,QQQ,QQQ,S,CBOE,259347
2024/01/05,QQQ,QQQ,S,CBOE,285519
2024/01/08,QQQ,QQQ,S,CBOE,336581
2024/01/09,QQQ,QQQ,S,CBOE,265251
2024/01/10,QQQ,QQQ,S,CBOE,325586
2024/01/11,QQQ,QQQ,S,CBOE,291862
2024/01/12,QQQ,QQQ,S,CBOE,254366
2024/01/16,QQQ,QQQ,S,CBOE,345595
2024/01/17,QQQ,QQQ,S,CBOE,340778
2024/01/18,QQQ,QQQ,S,CBOE,358772
2024/01/19,QQQ,QQQ,S,CBOE,463871
2024/01/22,QQQ,QQQ,S,CBOE,328727
2024/01/23,QQQ,QQQ,S,CBOE,251678
2024/01/24,QQQ,QQQ,S,CBOE,428685
2024/01/25,QQQ,QQQ,S,CBOE,332641
2024/01/26,QQQ,QQQ,S,CBOE,313944
2024/01/29,QQQ,QQQ,S,CBOE,394367
2024/01/30,QQQ,QQQ,S,CBOE,295623
2024/01/31,QQQ,QQQ,S,CBOE,429217
2024/02/01,QQQ,QQQ,S,CBOE,285313
2024/02/02,QQQ,QQQ,S,CBOE,366068
2024/02/05,QQQ,QQQ,S,CBOE,312843
2024/02/06,QQQ,QQQ,S,CBOE,406213
2024/02/07,QQQ,QQQ,S,CBOE,359151
2024/02/08,QQQ,QQQ,S,CBOE,257476
2024/02/09,QQQ,QQQ,S,CBOE,296618
2024/02/12,QQQ,QQQ,S,CBOE,339136
2024/02/13,QQQ,QQQ,S,CBOE,448620
2024/02/14,QQQ,QQQ,S,CBOE,328637
2024/02/15,QQQ,QQQ,S,CBOE,300442
2024/02/16,QQQ,QQQ,S,CBOE,401899
2024/02/20,QQQ,QQQ,S,CBOE,414573
2024/02/21,QQQ,QQQ,S,CBOE,408060
2024/02/22,QQQ,QQQ,S,CBOE,467120
2024/02/23,QQQ,QQQ,S,CBOE,382286
2024/02/26,QQQ,QQQ,S,CBOE,281966
2024/02/27,QQQ,QQQ,S,CBOE,266220
2024/02/28,QQQ,QQQ,S,CBOE,288624
2024/02/29,QQQ,QQQ,S,CBOE,382782
2024/03/01,QQQ,QQQ,S,CBOE,443457
2024/03/04,QQQ,QQQ,S,CBOE,309524
2024/03/05,QQQ,QQQ,S,CBOE,458904
2024/03/06,QQQ,QQQ,S,CBOE,348862
2024/03/07,QQQ,QQQ,S,CBOE,312971
